name,message
김재환,면젠대뭔
자고싶어 자고싶다고,면제아니노 ㅋㅋ
meao_moon,와 잼겠다
호애민,대 혁 상
할거없다,대상혁 면제다
로훈석,군면제상혁
CR Xiera,군면제 아직도 모르는 사람이 있었네
단김,도철게이는 군대 언제가노? ㅋㅋ
ᄋᄋ,대 상 혁 가자
김예훈,따이 후앙 지엔
이서준,뭔 군대드립이노 
초밥좋아,페이커 VS 테디
efgh abcd,88848이 우습게 보이나... 8등도 대단한거야
장장영훈,테디 가보자!! 박살내보자!!!
손민재,도철아 밀고 군대나가라
전전전,거북목ㄷㄷ
SURF,롤대남들 예민하노
김민건,88848
랄뚜기,페이커는 면제 2번받음ㅋㅋ 대상혁
류지호,쵸비는 아겜도 못나가서 면제없지? ㅋㅋ
가로막기,오늘 챙린저스 경기보니까 광동 미드도 콜업해서 시험기용 해볼법하던데?? 풍연??얘 잘하더라
요하,8등이 아니라 8강..
ED Kwon,영구와 담칠이
Hanwha Life Esports,풍연 ㄹㅇ 좀 침
하일,캬
Gilwoo Lee,t1 몇시에함
누.,88848
우진,5시
김홍석,5시
정신병없습니다,17시
기수,캬 광동 5위
jjhh,7등 담원 슬프네
단다라단단,하나 둘 셋 티원 화이팅~!!
시온 인,5분뒤에 하누ㄷㄷ
k2580,dk 왜 저렇게 됐냐
Chris Han,하누다
John Nadalo,딮기 거품 드디어 다 드러나서 내가 발뻗고 얼마나 편하게 잤는지 몰라 ㅋㅋ
김대식,대광동
꿍이,티원~~~화이팅~
Yun S,근데 딮기는 어디 라인이 문제임?
sjakdja,탑
할거없다,근데 t1왠지 1세트 따일것같음
호호호,담원은 피넛을 영입했어야지 후반운영 개못하네
일상,페이커가 쵸비한테 도전하는거지 뭔 대항마 ㅋ
이호,시클누님 이쁘다
이이재원,페1이1커. 이게왜 금칙어지? 겁나웃기내
김시은,쇼메는 오히려 포 오름
아이고,킹아
인테르나치오날레밀라노,킹겐 거품
태식이는씩씩해,딮기 그래도 플옵 갈 것 같은데..
강도흠,페이커
다람쥐,drx가 이길리가없지
김블랑,딮기만가면 탑들이 다 거품되더라 
ŁĘĂÐ,T1WIN
음,응원만 하자 서로 그만 헐뜯고
efgh abcd,T1이 너무 쉽게 이길거 같은데?
령신,기습숭베하자
Pavane,큰 거 온 다
chottery,7시에 약속인데 딱 보고 나가면 되겠네
보리,페이커
J,T1 사랑한당
