name,message
Toy Company,오늘 티원이 이기려면 뭘 해야되나요
고양이애호가,저 조선족인데 젠지 응원합니다
동구,1557걍처발리자
마술사,비디디가 4대미드지 뭔 쇼메야
"('-'€D,,",어서 싸우고 이간질 하는애들 다 롤갤러들 아님???
과제하기싫어,역대급기록은 888룰8아님?
심철우,티원은 LPL에게 지지 않습니다
민트달팽이,근데 이거 녹화임?
Hoon,쇼매 안그래도 키작은데 이렇게 작게 만들어놓으니깐 호빗같네
agarate,:trophy::trophy::trophy::trophy:
김준재,큰 거 온다
Woosuk Shin,88848
오늘즐기자,큰거 온다
디마겐,누가 이기든 게임 재미있을것 같으니 존버
헤동,녹방인가요 라이브 인가요??
김태영,티원은 이미 졌죠?
zLYLIN,초
q123qz,88848하는것도 실력임ㅋㅋ
kang dukyoung,결승전
나자엘,젠지라... 쉽지않군
호뇨오,88848 vs 대 T1
JayC,티원 젠지공포증 있음 
공이아빠,티원이 이김
성은,4대 미드 페 제 쇼 비 면 개추 ㅋㅋ
스타앤솔로지,12위더비
d d,젠지 롤드컵성적 8강 8강8강4강8강
자두과자,88848 1577 ㅋㅋㅋㅋ 개웃기네
톤톤정,lck의 호령이 젠지가~~~~~아~~~ 쥐쥐
박현우,오 오늘 미리보는 결승인가
솔직함,88488치면 젠지 법무팀에 바로 고소제출합니다 선처없습니다 
태식이는씩씩해,녹방 유출 없나
범부,이거 노래 제목머임
건방지는구만,양 팀 모두 화이팅!!! 즐거운 경기 만들어주세요!
남우조,오늘 7연패 하는날
도플라이,헬조선 답다... 88848 1554 이딴거 적어서 갈라치기나 처하고 ㅉㅉ
티마,2:0 ㄷㄷ
권솔,아니 상식적으로 1황소리듣는 선수 인생 최고 커리어가 ^4강^ (룰러장착)인게 말이 안되잖음 상식선에서 구라를쳐야지 ㅋㅋ
SC의 개인저장소,자꾸 벤치 하느데 ㅋㅋ 얼마나 불안하면 손목다친애를 서브로 대려갓슬까 싶다 ㅋㅋㅋㅋ
군 수,럼자오자레 88848
류기민,티원은 중국팀에게 안진다
psj5,큰거오냐?
iiiiiiiiiii,T1 맨날 젠지한테 안진다해놓고 매치6연패 ㅅㄱ요
Daa,88848 럼자오자레 lpl팀이라그런지 수준봐라
파워에이드,젠지 2ㄷ0 승리 유출 뜸
방울물,채팅 역시 더럽긴하네 ㅋㅋ
ho,이걸 무관중 녹방으로 트는 lck 리그수준 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
굿,역체미vs세최미
윈터스쿨,근데 세러데이 쇼다운은 뭐임??
ucunicorn,1557 88848 숫자만 봐도 가슴이 웅장해진다.............
강경민,잰지거 티원 개바름
김수한무,우리 아들 화이팅~ 우리 아들 욕하지말아요~
불꽃트롤,8이 중국이 좋아하는 숫자랍니다
STlNKY PAJEET,:trophy::trophy::trophy::trophy: vs 88848
J,스프링이든 서머든 롤드컵에서만 이기면 장땡이다 ㅋㅋ
지노초이,빅경기답게 어그로밖에 없네ㅋㅋ
깡지,T1 화이팅
김승원,댜기대기 큰거온다
해모수,부헤헥
릐브,88848이 도대체 뭐임?
개마왕,또 져? 888쵸8
최정흠,ㅋㅋ티원 젠지못이기니까 88848 이런말만하고 안쓰럽다 한번이라도 이겨봐라 ㅋ 최근6연승
한국민,젠지는 겨우 롤드컵 8강이지만 티원은 롤드컵 우승이니까 사실상 거기서 게임 끝
하춘심,근데 88848이 국제전 기준임 월즈 기준임?
퇴자 ,유출드립은 출처못대면 제발 나대지마라
태승,럼자오자레가 뭔가요?
영원히 플로버🍀,녹방 언제까지함
빡빡,존잼이겠다
Pureboy,롤드컵가면 맨날 쳐발리는팀 왜 응원하지 ㅋㅋ 나라망신
no one,근데 이건 젠지가 져야되는거 아니냐? 어떻게 상식적으로 라이벌이 10개월 동안 한판을 못이김??
