name,message
보통,쿼드 북미 프로하러간단거같앗는데
김도현,어제그래도 광동 fox 재밌던데
방정혁,빨리 디플젠지 가자
존 스노우,팩트 : 못한다고 존나 까이는 안딜이 전라인 첼린저를 달았다 // 첼미만은 선수욕 금지
멍뭉이,ㅇㅈ 광동 폭스 개꿀잼이었음
현승,페이트 휴식이던데 페이트가 콜미 피에스타보단 낫지않나
ᅳᅳ,오
Mug Cup,쿼드는 LA에 있음
정우,유 승 민
Shin Yu,이게 뭐라고 할 게 아니라 경험치 부족이라서 경험치 쌓일 때까지 좀 더 지켜봐줘야 함 다른 팀들에 비해서 전체적인 경험치가 년수차가 나서
오봉이,누가 꼴지할거냐 쌈이네
양양,ㅈ밥대전 얼른 끝내고 쵸비 나와라!
오도리마스,그래도 브리온이 이기겠지 
서현,강등전있으면 꿀잼일텐데
석주,아지르왜 글로벌 벤인가요?
킴수덩,디플젠지보다 이 경기가 더 재밌을걸? 젠지가 디플 걍 2대0 원사이드하게 팰거임ㅋㅋㅋㅋㅋㅋㅋ
Matthew Hwang,Shin Yu 아는척좀그만
이선우,자칸
밥버거웅쓰,아지르 왜 글로벌벤 당했나요?
쏘이파파,찌밥대전이네?
초코맛바나나우유,레알 꼴찌 결정전 웅장해진다 ㅋㅋㅋ
하나카나,농심이 이길거같은데
lee kk,개사기라
헤헤,지~~~~우uuuuu
히후미,년수 이러고 있네 ㅋㅋ 지금 현역으로 잘뛰는 애들 다 데뷔때부터 잘했던애들임 ㅋㅋㅋㅋ
힘내유미,피터진짜귀엽다 밥사주고싶다
ZoZo,긴장감 없는 젠지경기 보다가 자버린적이 많다
한서윤,세나를 거르네 ㅋㅋ
jw k,이거 챌코아니고 LCK?
김정구,피터 청소도구함에 가두고 발로 차고싶네
요아네,아지르 왜 글밴임?
하늘빛인생,아니 바루스 세나 다 제하고 자야 선픽실화냐 저러니 동부꼴등이지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
LacSiya,꼴찌라서 이미지도 ㅆ창인데 돈은 오지게 나가는 구단 ㅋㅋㅋㅋ
youn y,지우 허리 휜다 ㅋㅋ
Luke,농심은 승리플랜이 지우똥꼬쇼 하나냐?
외계인연구소,챌코 아님?
빙닭,모건 관상이 극호감 ㅋㅋ
배틀니그라운드,태초마을 빌드는 위험해!
김도현,두팀다 원딜 후반노리는팀이라 ㅋㅋ
산삼이,브리온은 승리플랜이 잇냐 ㅋㅋㅋㅋㅋㅋ
김지수,이거 이겨서 얻는게 머임?
역도성식류염,피터한테 빵사오라고 하고싶네
오도리마스,그래도 롤드컵 가본 모건도있고 브리온이 낫겠지뭐
멍뭉이,농심은 마치 리버스 징동같달까 ㅋㅋㅋㅋ 농심은 지우 징동은 룰루
지노초이,둘다 해야할 때 아무것도 못하는건 똑같아
choi파이,얻는 게 없다고 경기를 안함???
초코맛바나나우유,첼코라 생각하고 보면 잼나겠네 일단 기본적으로 경기시간 40분 깔고 가면 될듯
심심할때 누름,콜미 겜 시작도 안햇는데 왜 벌써 억울해보이누ㅋㅋ
Xnxnxnx,농심 왜 꼴등임???????
ZoZo,브리온 승리플랜 지우 믿고 한없이 누워~
교사,든 넥 톤
hwahoyou,1 5 5 7 - 0 0 1 3
LacSiya,어느 팀이 가장 돈 빨아먹는 기생충인지 가리는 빅매치임 무시 ㄴㄴㄴ
아보카도추가요,이 기간에 방음부스나 좀 만들어라 미친 LCK 
Mk,브리온이 밴픽 이겼네
서현,밴픽부터 노잼이네
류지호,나 젠팬인데 분탕치지마라
이선우,노잼 조합ㅋㅋㅋ
보봉봉보리,브리온이 한방 먹일듯
꿈꾸는치킨,맨날 보는 챔피언 개노잼
빙닭,카르마 줫나 쎄서 미드 차이 내면 할만할거같은데
규륵규륵,10위결정전 ㄷㄷㄷ
qwertyuiop,ㄹㅇ 엄대엄매치 ㅋㅋ
윤태랑,농심은 지우해줘!!! 조합이네
하나카나,콜미가 제정신이면 이기지
고구마만먹는사람,지우야 오늘도 해줘라 ㅋ
영준 안,자야 캐리력 룰러말고 별로 같은데
PHin,오리도 엄청 쎔
구름,칼바람이나 하지 뭔 게임이노
슈퍼허준회TV,농심 개쨈민이 이름 뭐냐
권태우,약팀들의 대결..누가누가 꼴지인가의 승부.
드욱,미드차이나는순간 게임끝남 카르마쪽이 이기면 걍 쉽게이길듯
지노초이,벌써 킬도 안나는 장기전느낌이네
유제,시청자수 17000명 실화냐 ㅋㅋ 페이커 기생리그..
឵឵឵Cheshire Cat,어차피 플옵 못가는데 걍 둘다 부전패하고 갓갓젠지 경기나 보여줘라
히후미,나 젠팬인데 티원한테 진 담원 오늘 그냥 이긴거나 마찬가지아니냐 ㅋㅋ
Couco,오늘 룰러 선발임?
초코맛바나나우유,젤 최악은 3꽉 가버리는거 ㅋㅋㅋ 
김홍석,BRO 화이팅!!
응악의신,농심힘내자
배틀니그라운드,피터랑 폴루 엄청 귀엽네
hanna,브리온 화이팅!!!
김지수,가슴이 안웅장해진다... ㄷㄷ
Yun S,꼴찌 결정전임?
Choi JK,duck 아나 ㄷㄷ
유진우,댓글들 수준 참ㅋㅋ 
잠들 수 없는 밤,주말에 2만도 안나오네 
Won,어차피 플옵도 못 가는데 그냥 즐겜픽 좀 하지 픽부터 노잼이네 진짜
진랑신,ㅋ ㅋ 3곽 어질어질하네
아보카도추가요,담주부터 정글 모니터 보이는 객석가서 정방향이면 왼손 역방향 스타트면 오른손 들겠습니다 개꿀~
chungang,엄대엄 대전
ㅇㄷㅇㄷ,농심화이팅
하모리,청자수 ㄹㅇ 청자났네 ㅋㅋㅋㅋ
냔깻,피어엑스는 올라가겠다
종수리,티원이랑 붙는데가 이기겠네
Bridge Rosen,역시 동부의 왕은 켈황 ㅋㅋㅋㅋㅋㅋ
owo xox,브리온 가능성없나요?
김년길,담젠전 기대되면 개추 ㅋㅋ
탐사대,똥vs오줌
박영만,되겟냐 ㅋㅋ
페르엘,원래 좆밥대전이 재밌음
정수빈,작년 서머때도 브리온이 잡지않았나 젠지
노약자,켈황!
ㅇㅇ,일요일 시청자 1/10 인데 디도스걸림?
멍뭉이,티원이 아무리 경기력 떨어져도 농심한텐 안 진다 ㅋㅋ
Eun GO,dk 젠지 몇시에하나여?
오선,누가 이기든 2:0으로 빨리 끝내주라
윈크도,어 없어
