name,message
Sae ki,젠지가 우승하면 난 고향으로 돌아가 그녀에게 고백을 할거야
gdb,영원하라 신 짱 비
디올,티원 젠지 절대 못이김
안알려줭,치킨시키면되지 형들?
김준혁,젠지 이겨랑
lee g w,큰거 온다~
지현,3 대 떡
정인수,1557 연속으로 세번지고ㅓ..응 놀이컵 관심없다고 할 티원팬이면 개춬ㅋ
1a2a3a,티원은 LPL에게 지지 않습니다
Clown H,888488
Nightbot,@주교 -> Terminated! [stop spamming words/phrases] [warning]
조현준,오늘 솔랭했는데 15분 57초만에 끝났어요 서렌 이런게 아니라 넥서스를 터뜨렸어요 ㅎㅎ
꽃포도,이때까지 젠지한테 계속졌잖아 오늘은 한번 이겨보자
장재원,벤치성?
뭉탱이,msi 우승은 해봤노?
잉밍잉밍,집앞이라 현장 갔다왔는데 슼누나 왜케 이쁘냐
성이름,젠지 윈
pass,오늘 오프닝 무대 누구 나오나요 ? 
royg,구마한테 세나만 쥐어주면 반반이라봄
시바,ㅋㅋ
김명환,누가 이길까 ... 두구두구
이음,젠지팬 오늘 왤케 화가 많이 나있어
구름,T1이겨라
Woosuk Shin,88848 vs 4연준
Jason,팔팔팔~ 사발면 끓여먹고 오겟음다
누던,지후니 왤캐 ㅍㅂㄱ햇엌ㅋㅋㅋ
DM_K_SH,ㅋ
흠,안되겠다 부두술시작 젠어강 젠어강
Coke Man,정보) T1은 GenG상대로 337일간 승리해본적이 없다
정용진,치킨 시켰다
망개떡,:face-blue-smiling:
ongz Mi,이번에는 꼭 이긴다!!!🫶
달달한 밤,티원이 이긴다 ~~
엔타로,님들아 지금 치킨 시켜요 말아요??? 진짜 지금 고민돼 미치겠어요!! 누가 좀 확실하게 정해주세요!! 치킨 시켜요???
태경,티원윈
Silver Lion,티준축
이건아니지,국내의 신 VS 국제의 신 과연 누가 이길것인가!!!!!!!!!
매트릭스,치킨 시키면 젠지승 피자 시키면 티원승이다
김도영,젠지 잣밥
아,888룰8
이희진,기인형님 아프시답니다
quickgold,솔직히 젠지가 이길듯
임뚱,야
걀달,화이팅
튜브,치킨 시켜
J W,여러분들! 88848이라고 자꾸 말하지 말아주세요!88848이라고 말하면 젠지팬분들이 88848을보고 기분이 나쁘잖아욧!ㅠㅠ 비록 젠지가 88848을 하기는 했지만 그 88848에서 많은것도 배웠을거고 88848을통해서 더 성장 했을겁니다 88848에서 888488로 갈수도 있지만 그래도 젠지도 한꿔팀인 만큼 같이 응원해주세요!
Deok Bae Kim,맨시티 화이팅 !
hwahoyou,세계최초 포핏 드가자~
홍상연,결국또 티젠전
qhgi qhgi,88848 신닌다
김진우,님들 1557 이거 진짜 있었던 일인가요? 프로 경기에서 그것도 국제전에서 15분 57초만에 넥서스가 깨진다는게 가능한 일인가요??(진짜모름) 
저기요,큰거온다
꼬마김밥,먹고 싶을땐 먹어야됨
OsOsOs,이번엔 다르다
마이멜로디,야 피자시켜
yas~•🏐,go t1
MoonHare(달토깽이),어디가 이기던 3대떡만 아니면 좋겠다
민준,방금 치킨 시킨 내가 승자다 이년들아
공백,티원은 tes선에서 탈락인데 ㅇㅇ;;
허재혁,기인 어제 아파서 따로 앉음
Shinyoungmin,가자 360도 돌아 티젠전
Jackcooper,요즘 젠지 폼 미쳤던데 젠지 우승하냐
미분계수,티원 지면 재입대 한다 이겨라
인생설계전문가,바이퍼 젠지에 있었음 큰일 날뻔
살랑궁디,대떡가자 젠지야
Riason,근본은 t1이지
용용,3시 시작이라며 18
밍구,애들 드립 왜이리 재미가 없냐 
0_0Jude,goat
지환백,젠지가 우승한다면 동생과 함께 고향으로 내려가 아담한 빵집을 열거야
아재요,다전제의T1
궁댕이매니아,대상혁
세례명레오,포핏이든 11번째든 모르겠고 MSI나 가져와죠 ㅠ
익 배,88848
박광성,T1이겨라 진짜
티티1,3:0 3:1 오늘은 3:2 티원 승
워치,국내용젠지
Junghyun Shin,강민이형 보고싶다
Jerry,88848
차훈,다필요 없고 흥미진진 하게 게임해줬으면
johnnyda,조선족들이 판을치네 ㅋㅋ
Jisung Lee,ufc300 보고 오면 딱이겠노 ㅋㅋ
faud1,젠지는 어떻게 강해졌나...
개발자아라찌,티원 화이팅!
밥콩,응 어우슼이야
JH_BAE,젠지 화이팅!
네이선노어,ㄱ
이한,싸우지좀마라 개찐들아 그냥 응원이나해
귀여운 김거북의 계정,바이퍼 젠지가면 진짜 유니폼 산다
weyzhdxy,티원 이기장
lululu,1577-0013
성은,^낀낀이형독감컵^ 수고 
언덕아래,응원만 하자 비하 ㄴㄴ하고~ ㅎㅎ
이용현,누가 이기든 3:2 가자
121몰라,젠지4핏 제발
롤리롤리팝,3핏첨할때랑 같은 상황이넹 지고 올라온 젠지와 티원이었는데 이젠 지고올라온 티원과 젠지
시시해서 더욱 살고 싶어짐,3대떡으로만 지지 말자 
너구리쨉,내생일선물로 우승해줘 티원!!!!
panther 2,88848
A_mericano,젠지 화이팅! 포핏 가보자!
황중훈,t1이겨라
레나카인,양 팀다 화이팅! 재밌게 꽉꽉 채워서 가자
이지훈,웅앵하려고 드릉드릉하노
새싹,예언합니다 젠지가 3대1로 이깁니다
검마,꽁꽁얼어붙은 결승위로 젠지가걸어갑니다
ㅇ,1557 vs 88848
ㅇㅅㅇ,응 슼 우승이야 ~ 
수좀창,"그래 알겠어 알겠다고 ""한국 개최 월즈 lpl 도장깨기 우승"""
Matthew Lee,그래서 1경기가ㅠ6분후시작인거야?
Nightbot,@코코네 -> You're welcome. [stop spamming words/phrases] [warning]
speed min,한화가 이겼어야는데 
서동완,888룰8
민갱이,저도 오늘 생일인데
Sri Rahayu Wantika,lets T1 gogo^^
허심탄회,1세트 이기는 팀이 우승한다
SUNGU,"티원 젠지! 모두 멋있는 경기, 최선을 다해서 보여주세요!"
승민,응 젠지 3ㄷ2 3ㄷ1 오늘 3ㄷ0 승 ㅋㅋ 슼까들 설레죠?
영영,메시 vs 쵸비 누가 더 위대하냐?
미래현재과거과거현재미래,티젠전을 젠티전이라고 하는사람 없겠지?
joesph kerr,88848 럼자오자레 1-5반 쓰리핏 대황젠지
괴물쥐fan,티원은 어떻게 강팀이 되었는가? 티원이 이긴다면 그녀에게 고백하겠어
kim ad,티원 V11 가능할거 같으면 개추 ㅋㅋ
브베낙지대가리,또 티젠전에서 어차피 젠지 우승일껀데 이걸 왜봄?
외로움,이기자 아무나 ~~~~
RPDT,1577-0013=1544
Johnson Carl,오조오억배 기대되넹
오토케나,죤 나 재미없는 겜 맨날 젠티노 ㅉ ㅉ
이우빈,누가 이기는 일단 5꽉가는 경기 보고싶다
권기범,매
루미로치,경기는 3시부터 시작입니다.
Museong Lee,젠지 2등 ㅊㅊㅊㅊ
하띵,젠지 이기고 또 중국에 광탈할거같으면 개추
굽는중,이번에는 다르다 월드우승한 t1 꼬마감독의 복귀 더 이상은 준우승은없다
갑돌이는멍청해,메시는 페이커급인데 개소리 씹오지네
유튜브이GC,티원 지면 나 바지 벗는다..
테스,드가자
이동혁,젠지가 뭐 이기겠지~~~ 젠지는 맨날 강해 어케 한번을 안지냐
그저그런닉네임,유휴
이인석,앙 기모락악요
흰 양말 아쿠,웅장해진다
???,BGM : Star. Inc - Chase 입니다.
