name,message
전전전,ㅇㅅㅇ
나가나카나나라가라아가카,3군도 롤드컵이 있음?
cjjj,애디 그 뽀로로 따까리 색기 있음 ㅇㅇ
정호찬,애디가 줄임말인가요?
망고복숭아,애디 뭐 있음?????
홍길동,애디 ㅆㅂ ㅋㅋㅋㅋㅋ
뇽,와 구마 개잘생걌다..
hj lee,에디 얘기 그만하라고
퐁몽이,브금 아시는분?
user-rybdyex27a,애디 군대나가라 ㅋㅋㅋㅋ
꾸까,애디 하다하다 쵸비한테 솔랭점수로 덤비는게 ㅋㅋㅋㅋㅋ
Garry Tree,애디가 누군데
KK,제우스 아트 든버지 잭스한테 솔킬따일 예정 ㄷㄷ
모해?오늘,t1화이팅
ㄹㅋㅇ,뽀로로 에딬ㅋㅋ
Onzo,님들 쵸비 epl 선수로 치면 어느급임?
아리옹,롤파크 책상 높이 아시는분??
ㄹㄹㄹ,옛날에 keg경기라고 3군급 경기 있었음
가나다라마바사,뽀로로 애디ㅇㅈㄹㅋㅋㅋ
Nepliov,"T1 젠지도 범부라니까 애디의 무한턴이론, 상대가 못하게하는 정신지배마법, 탑버리고 미드 미니언 먹기 전략만 있으면 월즈 진작 제패했을텐데 아 ㅋㅋㅋ 빨리 애디 영입해서 이제부터 전승 그랜드슬램 달려봅시다"
I Just Like ME,야 애디 쵸비보다 점수높은데 욕하지말자 점수가 최고지 아니야? 몇천판박고 3군광탈해도 우리 애디느님이 최고란말이다!
장구라,애디가 뭔데 철권?
이주영,케인
진석,님들 이거 언제시작해요
메론바,애디의 무한턴이론이 뭔데 그래서
밴먹이면디짐,TOTO T1 HLE 걸면 치킨값 번다 오늘 야무지게 시켜먹어라
모볼,애디>>>>>>>쵸비 ㅇㅈ?
권혁,12분 떠있네
noo,저메추 저메추 형들
폼포코링,우디르 라인 정리 마스터 에디
키위맨,12분남았네
ChaeAjunW,첫경기 누구임?
짱구맨,애디 ㅋㅋ
쏘핫별,qweqwe
레이뭉,애디얘기 왜안나오나했어ㄱㅋㄲㅋㄱ
Llll,나도 우디르들고 라인정리나 해줘야되나
Fake faker,애디는 씨맥이 포기했다
Ethan,저녁 닥 치킨 아니노ㅋㅋ
Louis Gong,왜 공동 1등인데 쵸비가 더 위에 있나요?
북극곰,농티
hya ho,에디 이론이 안먹히는게 DK전에서 봤자나 바텀에서 아무리 승부봐봐.. 제우스같은 탑이 크면 걍 끝난다니까
좋아하니까 보러왔어요,쵸비랑 판수 300전 차이나던데 점수는 200점 차이던데 ㅋㅋㅋ 점수가지고 찡찡대는거 너무 좋음 ㅋ
적 셔,애디 pog 1위네
안녕,노래못하는 르세라핌아니노
키덜이,1557이라 낮음
UzE,오늘 애디가 페이커 cs도 먹나요?
JC,흐어어 퇴근하고싶어
유제,한화 오늘 멸망하냐 ㅠ
kiheon kim,애디의 명륜진사갈비턴도 못하는 LCK 수준 봐서 뭐하냐. 순수실력은 애디가 최곤데... 롤판 망했다 애디도 알아보지 못하는 리그...
JUNO,bbq랑 bhc중에 추천좀 급함
Hatban,88848
Dusk,롤서운 사실 애디와 쵸비는 국제전 트로피 수가 같다
크리스티아누 메시,오늘 농심이 아무리 못해도 1557은 안나올듯
김관우,쿠쿠루삥뽕
김도윤,bbq
yelpalfmireAsia,오늘 애디 출전임?
ᅳᅳ,ㅋㅋㅋㅋ 쵸비맘들 여기와서 에디욕하는수준봐라 ㅋㅋ 쵸맘들 페이커한테도 쵸비가이긴다고하는데 에디가 말거니깐 얼마나 ㅂㄷㅂㄷ댔겠음 ㅋㅋ
Angelina,알파벳 순서 때매 인듯
잼버리폭격기,Bbq ㄱㄱ
박하음,bhc레스고
Ann,화이팅!
얼라바퀴,비비큐지
ᄋᄋ,또 갈드컵수준의 채팅꼬라지 ㄹㅈㄷ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
더나이스,에디 선발인가요?
솜사탕,첫 경기 누구?
노아,애디=3군에서 뛰어도 더럽게 못함
kyungsoo m,프로들 근데 애디보다 점수낮긴하자나
Sksnwnj,애디가 누군가요?
John Doe,역시 논리는 애황 ㅋㅋ
привет,판수를 처 봐라
신사동멱살잡이,애디식 운영 보여주세요~
까망삿갓,왜 롤 경기 채팅은 언제나 어지러울까
서동요,한국인이라면 페리카나 시킵시다
나는 무너가 아닌 나는 무녀,그 시즌이 있으니까 당연히 낮을만 함
성이07,페이커!!!
