,Unnamed: 0,name,message
26462,26462,리이,썸머가면 젠지가 잡을 듯
26463,26463,김원,롤의 r이라고 함 해설이 ㅋㅋㅋ
26464,26464,윤성훈,Reague????ㅋㅋㅋㅋ
26465,26465,Latte Cream,T1이 무리를 안하니까 젠지가 짜증나겠다
26466,26466,ㅇㅇ,Reague of Legend 아닌가요?
26467,26467,무무,싱크가 이상하면 새로고침을 해 바보들아
26468,26468,안녕,북한 미사일 발사했대 ㄷㄷ
26469,26469,김태근,/커몬! 테크지너스 할바드 카논!
26470,26470,뇌절,/싱숭생숭
26471,26471,pdx3,한타 조합이 아닌데 왜 자꾸 먼저 치는지
26472,26472,Ck J,도 피 딜 왜팜...? ㅋㅋ
26473,26473,비숑털빗기기장인,그놈에 미사일은 대체 몇발쏘냐
26474,26474,파카사생팬,O SMTH<<<<<<<<<<<<<<<<<
26475,26475,SG P,페이커는 진짜 못하네 역시 편붐노 ㅋ
26476,26476,초코슈슈,부여왕 한심한 잼민아 정신차려라
26477,26477,더브리즈,스프링 첫 게임에 이정도면 젠지 기대할만함
26478,26478,ᄋᄋ,엄
26479,26479,사루비아,머 하 누?
26480,26480,ㅋㅋ, ?
26481,26481,권영대,돌발혁
26482,26482,ENFJ,우디르 태산인데?
26483,26483,1 0,ㅋㅋㅋㅋㅋㅋㅋ
26484,26484,Amigo,싱크 아오
26485,26485,ᄋᄌ,터졌다 ㅋㅋ
26486,26486,RainSmoothie,대 상 혁
26487,26487,수수수숫,ㅋ
26488,26488,이주윤,?
26489,26489,낙타발톱,대 상 혁
26490,26490,박태호,l
26491,26491,지성몬,대 상 혁
26492,26492,이우석,개똥혁 ㅋㅋㅋㅋㅋㅋㅋ
26493,26493,Lifestyle ,엄
26494,26494,1914キムソンジュン,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
26495,26495,파카,?
26496,26496,김우수,대 참 사
26497,26497,Burn,/대상혁
26498,26498,빵먹는아이,대상혁
26499,26499,윤희창,내가 죽을게
26500,26500,ᄎ_ᄎ,소 상 혁
26501,26501,ale,대 상 혁
26502,26502,정민호,대 상 혁
26503,26503,붕어빵,대상혁
26504,26504,shin도우미,어라?
26505,26505,타코야키먹고시프,대 상 혁
26506,26506,화평로운,?
26507,26507,임효민,?
26508,26508,허세영,ㅋㅋㅋㅋㅋㅋㅋ
26509,26509,Villains_Out,엄
26510,26510,gh,소 상 혁
26511,26511,김머프,페이커 ㅋㅋㅋㅋㅋ진짜 줜나못하네 ㅋㅋ
26512,26512,sh h,상 혁 행 동
26513,26513,MS Lee,대 상 혁
26514,26514,뭐라노,페이즈는 룰러가 아니야
26515,26515,ssh ccho,?
26516,26516,크림스파게티,돌발혁
