name,message
user-rk5ix8dv4c,성캐가 더좋지 전캐는 호감이지만 이제 나이가 들어서그런지 중계능력이 딸리지
Qwe,어차피 둘 다 못하는 팀인데 그냥 가위바위보로 하면 안됨?
심태준,근데 딮기가 광동 이길수 있음?
정상인,광동 화이팅
예의있게얘기해,성캐 사랑해요
Yoona Kim, 개상혁이라는 애칭은 볼때마다 웃기네 ㅋㅋㅋ
만돌,하... 대호야... 너가 브리온 한 번이라도 잡았으면 이 경기 쫄릴 일이 없잖니
ㅇㅇ,오늘 벤치혁 선발인가요?
Myjmin,니들이 광동을 아냐
공현우,후니는 그냥 lck 프로그램 패널임. 객원해설이라고 생각하셈
ChiGwon Han,광동 가즈아
JY L,씨맥 이겨라
f f,광동 상체는 탈 동부급인데 아쉽네
ㅇㅇ,88848
옆방형님,감독 코치는 대체 왜 스타 하던 놈들 데려다 쓰는거냐 게임이 전혀 다르ㅡㄴ데
청수,아지르는 왜 밴이고
ᄒᄐᄒᄐ,커즈 잘해라 오늘은
홍준서,아지르 버그있음
Kevin Lee,아지르 하면 디도스 걸림
소호,개상혁은 머냐 개못하는 상혁인가?
슈거,광똥 월클병 명장병걸린팀 아웃 탈락
DJSINTANJIN,ㄹㅇ 아지르.버그있음?
whiteberry Great,그니까 옛날에 스타프로게이머가 개꿀 억대연봉받고 감독하잖아 ㅋㅋㅋㅋ 진짜 인생 운빨이 다다 하....
강동연,아지르 무슨버그임?
Sooho Yoon,아지르 weq 하면 렉 오진다네요
힘내유미,스몰더안잠구면진다
규륵규륵,디도스 아니고 아지르 써서 핑 튄거였대요
가루철록사,병사끼고 이동할때 끊김
오늘만살꼬야,아지르 e쓰면 늦게 움직이는 버그 있음
gygy,아지르가 현실로 나와서 게임중입니다.
이보크,전용준해설 평이 안좋은데 요즘무슨일있으??? 억텐심해서그런가
임태섭,아지르 평타칠때 비둘기날라다니는 버그
mystic,똥게임 18000명이나 보네
ET KIM,불독 롤모델 쵸비인데 별명은 개상혁됨 ㅋㅋ
sm youm,바이는 바보 주먹밖에 몰라 쭈쭈차
For nation,아니 사무총장이 이번주는 주말도 5시까지 라고 했자나
김현승,개상혁 ㅈㄴ 웃기네 ㅋㅋ
이이재원,페1이1커 이게왜 금칙어지
김대은,멸망전 드가자
솔직한말,근데 개상혁은 칭찬이냐 비난이냐?(진짜모름)
마나그프레,플옵대전인가
신나는하루,오리아나 가자
내이름은백구,오1.7만ㅋㅋ그나마 좀 보는군ㅋㅋ
K,근데 사실상 이 게임은 안딜 vs 섹시큐트 누가 더 많이 싸나 로 승패가 결정됨
지구뿌셔,페이커
최날씬,페1이1커 되는데?
Ofkfjfndjdj,ㅋㅋㅋㅋ개상혁 불독말하는거냐 ㅋㅋ닉네임 개잘지었네 
Satang Jo,개상혁=불독이잘하는버전
그냥둘기,불 첫경기이후로 계속 ㅈ나 불안해보이네
영튜브,칭찬이죠
피자한판,1557 1557 13:0
아하아,88848
한루네,불은 캐리형 원딜 잘못하던데
JongHyun Park,스몰더 설마안하겠어
ryumnxi,윌러 화이팅 ♡
공현우,어제 티한전 때도 아지르 글로벌 밴이었음
밍e,ㅊ 포
초보,이거 ㄹㅇ 플옵 결정전 아인교
래광이,피어엑스화이티
신밥샵,쫑이야 오늘도 있니?
김정수,커즈가 줫으로비나
ea rh,88848
령,스몰더 출시후 망가진 광동
Haerin,두두의 트페 ㄷㄷ
태조왕건,역천개
Soomin Gim,오늘 지는팀 나락임?
김태성,광동화이팅
hrth,태윤이 더 잘하는거 같은데 
하얀민들레,서폿트페 나온다 ㅇㅇ
범,슈리마 시너지 ㄷㄷ 노랑노랑하네
Hoonby,ㄹㅇ 스몰더 이후 망가짐 ㅋㅋㅋ
뽀또,여우 이겻다 딱봐라 벌써 이겻다
Mike Pk,두산테가야지
돌,그냥 서폿2밴 때려야지
바지락칼국수,도쿠가와 이에야스
이재호,오늘 지는놈은 서머가는거임
타이니,꿀잼매치 ㅎㅎㅎ
정영빈,광동은 감독이나 선수들이나 지나치게 월클병 걸려서 거만해진게 너무 꼴보기 싫음 ㅋㅋ 천재호소인 병약 서포터에 개뽀록 버스형 원딜까지
sjdj3nidmri,포니랑 전캐는 그만 좀 나와라 ㅋㅋ
gygy,트페도 이렐처럼 하려나???
aud ans,잭스 정글로 돌리고 트페 탑가자
이보크,탑미드트페 탑정글잭스 ㅈㄴ꼬아놧네밴픽야무지다
리리타그,정명훈은 모냐 스타하던놈이ㅋ
타빌로,그럼 오늘 fox 광동 둘 중 하나가 플레이오프 올라가는 거임?
mystic,전캐 안나왔어 환청들리냐
김현승,레넥은 무슨 생각이냐 ㅋㅋ 트페한테 그냥 라인전 터질거 같은데
힘내유미,드븐뽑자
바우얌얌,벤픽 느낌있는데? 피어
호주in,정명훈이 그마...대박
형신,이 얼 싼!!! 쩬찌 찌아요우~!!!!
Ernesto Rafael,글로벌밴 아지르는 머임?
정재현,두두잖아
Andrea belotti,피플언이다 바보들아
JC,머하려낭
솔직한말,광동이 이기면 사실상 플옵 확정 피어엑스가 이기면 플옵 역전의 시발점
YUN,아지르 왜 사용금지인가요
겐샤,성캐 편안..
Regi Gi,:face-fuchsia-tongue-out::face-green-smiling::body-blue-raised-arms::person-turqouise-waving::face-orange-raised-eyebrow::face-pink-tears::text-green-game-over::face-blue-wide-eyes::glasses-purple-yellow-diamond::glasses-purple-yellow-diamond:
민승,아지르 왜 글로벌 벤임?
58 KB,아지르는 왜 글로벌 벤임?
sm youm,아지르는 왜 사용금지
빠르,아지르 버그있음
seung pr,세나 세라핀 가야겠지?
이천원,버그
Qwe,질질 끌지말고 걍 가위바위보로 하자
건,아지르 qe 버벅거림때뭄에요
지몬,weq하면 화면이 끊긴대요
푸아송,이큐버그있음
몰?루,버그있으니까 글로벌 벤이지 뱅@@신들아
보이스필터,e w 버그
ghostcho,글로벌중계에 문제있대요
적 셔,뭔 근포임...
노루,딸깍
아기치타쌈무,모르면 찾아봐
