name,message
수정,응슷응
오봉이,창규니형 미아내..
푸,대 우 스
무명,신이다 신
맘보,"두두한테서 고동빈이 보인다,,"
T1 LCK 우승가즈아34,대상혁 t1 12연승 가즈아
불꽃남자이예준,와 lck내 1등...
실즈,대 우 스
Jasbb,광동 티원은 씹ㅋㅋㅋ ㅋㅋ광공 개맞듯이 맞겠네
Jun K,광동 씨맥선수 pog로 이김 꿈에서 봄
iiiiiiiiiii,3관 LCK퍼스트는 개지리네
메갓,우스우스
조셍,대 목 성
B,플레이오프는 몇위깢 올라가나요??
Black,ㅇㅅㅇ
이준,유출안됨
긍정왕김서렌,2ㄷ0 ㅋㅋ
김진희,사실상 두황이 기인 포지션
HoBeom Lee,구원 1주일만에 탈색했네
맥스,lck 1위? 대우스 ㄷㄷ
ㅎㅇ,광동승 ㅋㅋㅋㅋㅋㅋ
오진수,제우스갓이네
쵸비가 너무 좋아,88848
hermit,모두아요윌 제도기두 둘다 포함된 두황 ㄷㄷ
광신도,아무리 유출이래도 2ㄷ0은 안바뀌죠 ㅋㅋㅋㅋㅋ
PL,뭐야 울다옴?
이상한나라의이상혁,ㄷㄱㄷㄱ
가나다라마바다아,1세트 티원승 2세트 광동승 3세트 티원 장로스틸당하고 광동승 유출됨
곰농담,?
이상희,스탯이 팀성적과 비교하면 준수한 편이네여
오세나,이제 다 녹방이에요?
절래,오넛ㄷㄷ
원준 김,오늘 오너가 없더라면 ㅠ
오재환,오늘도 서커스픽 가겠네
황민우,T1이 이긴다에 대한
서예찬,얘네 2대0임?
Nightbot,@말랑구미 -> You have my attention. [stop spamming words/phrases] [warning]
지나가는노인,젠티전 젠지가 이겨도 퍼스트는 제우스가 먹겠네
오잉또잉,뿌염했네 오너~
JY L,뿌염오너
모노,광동광동아 사고한번쳐줘
느루,뭔 유출이여
시시해서 더욱 살고 싶어짐,혁 ㅋㅋㅋ
F초,dae sang hyuk
잉꾸,라이브인데 관중없이
김민주,왜 오너 할아버지가 대타로 나옴??
ㅋㅋㅋㅋ,미안.. 죄송합니다
ᄅᄋᄏᄏ,유출된건 망한 니인생이고 ㅋㅋ 
Edward,구원 ㅋㅋ
hoya,구원 살빠짐???
wd d,센스좋다
김진욱,구원 ㄷㄷㄷㄷ
박성우,구원 방금 뭐야
Solenoon,올림이야 ㅋㅋㅋ
규빈,광동 화이팅!
하루종일치즈,대 구 원
이민재,티원이대딱 ㅋㅋ
