name,message
Polar bear,새벽 3시면 좀 쳐 자라
상면,아이오니아의 노래 입니다 
메멘,뭔 티원이 진짜 지면 안되 지더라도 응원할수있는 팬이 되야지 어휴
장민정,ㅜㅜ
NO.21 Edinson Cavani,대 황 딮
뭘봐,만약 kt가 t1 이기면 다시 광동 재평가 이러면서 이제 띄워줄듯 
프린이,오늘 경기 볼바에 그시간에 야동 본다
아무렇지 않은척,젠지가 2위구나 LCK다해먹자 젠지~!!!!!
A_mericano,이 노래 크산테 테마브금입니다. 어그로 다무시하고 그냥 크산테 테마라고 쳐보세요
블랑,크로코 중국가서 겜하고있네
이보크,기준딱정리해드림 ) 3대 라이너가 두라인 이상 맞붙는다 = 큰거온다 / 이외 작은거온다 * 페이커vs비디디 구마유시vs데프트 ... 결론 오늘 큰거온다
안농하세요,응딩이 흔들어라
진,형들 군대에서 아무때나 자도되지? 나는 아침에자고 밤에 일어나서;
Roar Kuernos,개 기대되지만 회사임 ㅋㅋㅋ
oo H,퍼펙트가 제우스 상대로얼마나 해주는지가 핵심인ㄴ듯
융가리,ㅋㅋㅋㅋㅋㅋㅋ젠지가 2위인데 왜 젠지가 DJZP 다해먹냐 ㅋㅋㅋ
썰로뒤풀이,17시에 벤픽시작하니까 캐스터오프닝도 바로 하겠네
신두형화이팅,체급만 따지면 젠지 = 한화 > 티원 = 딮기 > KT 인데 티원이 바를듯
해윰,자 드가자
ㅇㅇ,88848
ᄋᄋ,작년 우승해서 뭔가 져도 하락세인가보다 하고 말거같음
누누,지던 이기던 상관없음 티원있어서 행복함 ㅋㅋ ㅋㅋ
정신병없습니다,솔직 티원이 케이티 개바르다 ㅇㅈ?
NORU,티원 지면 광동보다 못한 팀 ㅋㅋ
밴먹이면디짐,대.상.혁.
ih01,t1 화이팅
조현준,티원의 해체가 LCK 부활의 유일한 해법이다.
이진우,티원이 세계무대에선 최강인건 누구든 부정못할듯
iiiiiiiiiii,한화는 동부권 잡고 무실세트한건데 사실상 젠지가 1위지 ㅇㅇ
애부링,몇시시작인데?
노래하는 동동이,자자자자자 제발 서로 까지 말고 응원 독려하는 깨끗한 댓글창을 만듭시다 여러부운
주선홍,티원은 부진해도 끝까지가면 다이김
핑구,호나우지뉴 나오냐?
구칠이팬,대.상.혁
영준 안,kt 생각보다 강함
랄뚜기,클린팬문화 합시다 여러분
The Answer,5시게임
hy- jo,그래서 1557을 할수가있음?? 대단한 기록임 무시 ㄴㄴ 승부조작인데 ㅋㅋㅋ
허심탄회,정글 미드 승부조작한다는 소문 사실인가요?
새싹,대상혁
태자TV,1557
TEY JAY,t1 5등이네
마루미루,올해는 신인이 많아서 볼맛 난다
SOON YOON,아프리카 리그인가
하늘색블루,젠쥐랑 티원은 롤드컵만 가면 다른팀이 된다
성겅,1557은 이벤트 매치 아닌가요
최프로,라끄라끄예
소농민,KT T1 둘 다 화이팅!!
룰루랄라,광동한테 따잇 ㅋㅋ
홍승재,이번에 베릴 뭐할지 기대됨
함지민,한와 뭐노 웰케 잘해
Spade,1557 1557 신나는 노래~~
T heia,재밌겠다
skaie,진짜 제우스가 3인분 다 해줌 도란 킹겐 정도 비빌려나
안태영,88848이 진짜 ㄹㅈㄷ 기록이긴 해 ㅣ
치킨,티원케티화이팅 중국팬들은 좀 나가고
손성윤,T1 화이팅!!
HS HWANG,드가줴~~
뇌절,한화랑 티원 몇대몇정도 인가요?? 궁금
