name,message
허심탄회,솔직히 젠지는 티원이 떨어지길 바라고 오늘경기 승자를 뽑지 한화를 뽑지 않는다. 티원 이겨본 한화가 티원 잡아주길 바라고 당연히 오늘 승자를 뽑지
유니크빵,왜 그래도 롤잘알 꼬꼬 있자넝
빅쇼크,클동준 그립읍니다..
노답,50분 경기 생각나네 ㅋㅋㅋ
RinE,꼬꼬는 그래도 잘하던데?
무비,클템 어디갔냐
eldlofi,힝.. 클템 없어
고영희의냥냥펀치,꼬꼬 별로임
ho ho,딮기파이팅
김태연,쇼메가 폼을 좀 올려와야 이길만함
qwertyuiop,진짜 재밌겠당
박정균,김동준 왜 짤렸던 거임?
fjtldk099,다음주 목요일 T1이랑 한화랑 피 터지겠네 ㄷㄷㄷ
lck win,켈린스만 가보자
102a12,어우 엄대엄이네
이형민,디플이 이길것같다
호롤롤로,5꽉 드가자ㅋㅋ
공주,누가이길라낭ㅇ~~
오드링고,동준좌 그립읍니다
공현우,오늘도 렉사이 나오려나
움파룸파,히라이만 준비 잘했으면 된다..
소호,북극곰없는 담기는 ㅈ밥이지
FJ,엄
김규혁,5꽉 반드시 가야지
차돌박이,안경이 똑같냐
미유,퍼펙트 안경 삐뚫어진거 ㅠㅠㅋㅋㅋㅋㅋㅋㅋ
pJh,안경ㅋㅋㅋㅋ
HS,kt vs 드래곤나이트
마신리벨,제발 5꽉 가자 제발 5꽉 가자
PhaserusH,안경 같은데서 삿노
The Answer,탑태윤 VS 정글태윤
버터초코,안경 삐뚫어졌ㅋㅋㅋㅋㅋ
준체,신인왕 대결 ㄷㄷ
오상손만두,안경 ㅈㄴ 불편하네 진짜 ㅋㅋㅋ
조현준,슼갈님들 제발 타팀비하를 멈춰주세요...
ㅁㅁ,퍼펙트
IAN LEE,페이커가 인정한 남자 루시드
KingForce,퍼펙트 돈 더 벌어서 안경 맞춤 제작하자
혁준,쇼메 ㅋㅋㅋ
Abc,비둘기 돌아왔냐~
꽃돼지,린가드 ㅋㅋㅋ
너굴비,쇼가동자ㅋㅋㅋㅋ
나자엘, 쇼메는 아지르 잘못하는데?
ㅇㅇ,또퍼토스 ㄷㄷ
김영만,동쥰좌 불러라
유라우니,비디디 1악장 가나요
YNMG,비둘기 사기단들 ㅋㅋㅋㅋ
최덕준,착취르
JJ J,DK에서 퍼펙트 크산테 럼블 짜르면 승리 가능성도 있을듯?
닭재훈,전용준 빼라니까좀
준민,와 3년만이냐 둘이
lllllllIlll,대 황 메 이 커
정재명,쇼메 눈 가리니까 켈린 닮았다
랫서팬더,역시 라인전의 켈황 ㅋㅋㅋ
김성주,dk 30분지표뭐냐 ㅋㅋㅋ
곰자,업적은 못까지 페이커 그런데 실력은 쵸비가 한수위야 그건 사실이지
전재형,dk 운영 ㄷㄷ
seung pr,이번엔 1000벌고 다 내주지 말자 ㅎㅇㅌ
인계동 무법자,담원 30분 뭐야?
빵끄리,오늘 퍼팩트가 1인분만 해줘도 케이티가 이긴다
Karen,전문가?
성은,조나 ㅋㅋㅋㅋㅋㅋ
Kim in the north,대 황 스 트 롱
쿠쿠다스,역배의 조나 ㄷㄷ
람쥐,조나
121몰라,조나ㅋㅋ
즐거운,대 나 스 트 롱
Sun-J O,조나스트렁 ㅋㅋㅋ
W Y,조나스트롱은 진짜한결같노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
불나방,언제해
라힐Raheal,역시 역배의 조나 ㅋㅋ
Wonhyeok Baek,역시 역배스트롱
