,Unnamed: 0,name,message
5324,5324,nohsb,ㅎㅎㅅㅁ
5325,5325,SOSO,?
5326,5326,신지우,진짜 응원..
5327,5327,kim chopa,졔누구냐 응원 ㅋ
5328,5328,망치망치망치,하 나 생 명~~
5329,5329,skeloqkdn,워ㅓ 한화 최소 3위안에는 들 것 같네
5330,5330,aa a,혼자 외치는애 누구임
5331,5331,이xx,ㅋㅋ 녹음 진짜
5332,5332,대추나무사람걸렸네 ,참 구호
5333,5333,한지혁,응원구호 빼라 ㅆ ㅂ
5334,5334,아재요,ㅎㅎㅅㅁ
5335,5335,찬,응원 씹
5336,5336,zzz,?
5337,5337,00001 74,?
5338,5338,박준명,?
5339,5339,슈 슈,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅎㅎㅅㅁ
5340,5340,ark P,응원 10ㅋ ㅋㅋ
5341,5341,EOEOEO,??
5342,5342,장준혁,?
5343,5343,JK9999,ㅎㅎㅅㅁ
5344,5344,Kpd,ㅎㅎㅅㅁ
5345,5345,jun,ㅇ
5346,5346,찹쌀빵,ㅎㅎㅅㅁㅎㅎㅅㅁ
5347,5347,뿔보,아 구호 제발하지마
5348,5348,jaehee ahn,한화 팬 1명임?
5349,5349,도지욱,??????
5350,5350,asdf,어디 능능아 갖다 놨나 ㅋㅋㅋㅋㅋ
5351,5351,용로그,HLE.G 잘한다
5352,5352,JJ,틱장애 뭐임?
5353,5353,Yeong Hwang,ㅎㅎㅅㅁ
5354,5354,asfasfs,응원 어떤 찐따가하는거냐
5355,5355,Sora_Kr,머선일이고
5356,5356,simple dark,화나생명 응원구호부터 바꾸자
5357,5357,JIYEON,우와 김태균 아직도 있네 ㅋㅋㅋ
5358,5358,벌꿀오소리,대 황 넛
5359,5359,버거팔,저 응원은 좀 조용히 했으면
5360,5360,김재윤,미드차이
5361,5361,매드킹킹,구호 ㅆㅂ 진짜
5362,5362,cat tower,피넌 ㅈㄴ잘하네
5363,5363,ㅇㅇ,?
5364,5364,한찬희,?
5365,5365,이경영만세,구호 들으면 들을수록 개별로네
5366,5366,시나모롤,?
5367,5367,신Sc,10위확정 땅땅땅
5368,5368,lyh,구호 ㅈ같네
5369,5369,HeeJae Shin,?
5370,5370,아메리카위스키,롤대남 수준
5371,5371,옹,저래도 88848은 못하네
5372,5372,미친놈,하 제발 응원구호좀 어떻게해봐라
5373,5373,킹대나,피넛 영입이 한수네
5374,5374,강상현,기계음성 꺼라 제발
5375,5375,가나다라마바사,피넛 pog 100퍼 
5376,5376,노루,근데 한화 경기는 재미가 없음 ...
5377,5377,K,캐니언>=피넛>>>> 오너 
5378,5378,GoeSyel,진짜 들을 때마다 얼굴 찡그려짐
5379,5379,메론바,녹음 진짜 왜넣는거임?ㅋㅋ
5380,5380,웅냠냠,구호뭐임?
5381,5381,JungMin KIm,ㅎㄴㅅㅁ
5382,5382,보고보고,미드차이 아님??
5383,5383,ㅎㅇㅎㅇㅈㅎ,ㅎㅎㅅㅁ
5384,5384,Flock ZiMi,teddyyyyyyyyyyy
5385,5385,도랑꾼,응원 꼬라지 왜이래
5386,5386,Son seung hyun,ㅎㅎㅅㅁ
5387,5387,해줘,구호 치우라고 피디련아
5388,5388,굿뀼굿,ㅎㅎㅅㅁ ㅎㅎㅅㅁ
5389,5389,장나라나라나라,엄
5390,5390,박주형,구호하는 분 알바임? 다 같은 목소리네
5391,5391,김민규,응원 ㅈ구리네 ㅋㅋㅋㅋㅋ
5392,5392,이걸사네?,피넛이 그냥 사기고 ㅈㄴ 잘해
5393,5393,크림스파게티,넛신 왜 빡쳐있냐;;
5394,5394,멍뭉이,지금도 1557치는 찐따들 대단하네 ㅋㅋ 그래서 그 쪽은 월즈 우승은 하셨나? ㅋㅋㅋㅋ
5395,5395,진 RAM,테디는 진짜 인간넥서스다 ㅋㅋㅋ
5396,5396,또김시..욘짓,응원구호 만든놈 지능형 안티다
5397,5397,사나이,한전드 김태균씨도 있네
5398,5398,その表情,한화생명 음성 저거뭐냐 영혼 ㅈㄴ엊ㅅ네 ㅋㅋㅋ
5399,5399,K보나보나,맥 빠지노 방금 응원 ㅋㅋㅋ
5400,5400,이동규,구호 하지마라 진짜 바보 같아
5401,5401,Jimi Min,응원 진짜 ㅈ구리넼ㅋㅋ
5402,5402,Jay Bit,미드갭 너무차이나
5403,5403,퇴납휴납똥납,브실골이랑 다르게 프로겜은 밑에 터지면 겜도 터지네 ㄷㄷ
5404,5404,yy,저음성 누구머리속에서 나온 아이디어임??ㅋㅋ ㄱ 같네진짜
5405,5405,류잉여,화나생명
5406,5406,오성민,한화생명은 경기력보니 88848은 안하것네
5407,5407,멜이,ㅎㅎㅅㅁ
5408,5408,박경수,최강한화~
5409,5409,sol sol,저 구호 만든사람은 저걸 좋아할까?
5410,5410,mihye,역시 왕호는 너무 잘해
5411,5411,ogidni choese,한화 드디어 해치우나?
5412,5412,콩이,상대가 아예 안되는데
5413,5413,Meeek Kang,쟤가 팬카페 회장이
5414,5414,시오라멘,한숨만 나오네 구호 목소리ㅋㅋ
5415,5415,김민석,딜라이트 ㅋㅋㅋㅋ
5416,5416,zealotstyle GL,젠지 티원 한화 3강이네
5417,5417,ᄀᄐᄋ,어그로 오졋다 ㅎㅎㅅㅁㅎㅎㅅㅁ
5418,5418,안개,페이커의 T1 1557은 이래도 안나오네ㅋㅋㅋㅋ 1 5 5 7 ! 1 5 5 7! T1응원멘트 1 5 5 7!
5419,5419,ㅇㅇ,티원경기 보라고 일찍 끝내준거자나 drx가
5420,5420,Song Five,이게 구호라고? 야 내가 아무리 롤을 오랜만에 봤다고해도 구라도 적당히쳐라 진짜 ㅋㅋ 이게 구호?
5421,5421,트리폴,피넛 젠지나오니까 물만난거 같은데
5422,5422,OS H,88848
5423,5423,밥장사,진짜 녹움 ㅈ같은ㄷ
5424,5424,김대연,ㅎㅎㅅㅁ ㅎㅎㅅㅁ
5425,5425,성지훈,한화생명 칙칙폭폭
5426,5426,라잇나우,한화 신발 머임
5427,5427,이상현,개웃기네 ㅋㅋ
5428,5428,o ss,??
5429,5429,셴이,와 태균이형
5430,5430,이브이,응원이 더 힘빠지누
5431,5431,Me무,drx미드 경험을 더 쌓아야할듯
5432,5432,탕구잉,의욕 1도없는 응원구호? 왜 넣는거임
5433,5433,세이프티,하나생명 하나생명 저거 알바냐 존니 성의없네
5434,5434,WxxGxx,응원누가 시킴?
5435,5435,스나이퍼장청,김별명도 왔네
5436,5436,hhss,태균신 ㅋㅋ
5437,5437,yari lee,김태균 ㅋㅋㅋㅋ
5438,5438,응조,김태균 ㅋㅋ
5439,5439,Hojung Hwang,ㅋㅋㅋㅋㅋㅋㅋㅋ김태균
5440,5440,Jay,구호 성의없는거봐라 ㅋㅋㅋ
5441,5441,yebaksa 예박사,바이처 짱짱맨
5442,5442,jennieruby,응원 뭐냐고
5443,5443,이성민,태균이 머냐 ㅋㅋ
5444,5444,민기,1557
5445,5445,user-rybdyex27a,김태균 ㅋㅋㄱ
5446,5446,한성진,김태균 뭐노 ㅋㅋㅋㅋㅋ
5447,5447,이상날개,누구임?
5448,5448,대상혁 지킴이,저건 근데 제카 자리에 페이커 있었어도 저정도는 디폴트 값으로 하고 더 찢어놨을듯 ㅋㅋ 제카 적당히 빨아대라 너무 추하네 ㅋㅋ:face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling:
5449,5449,캠파왕,한하셍맹 가즈아
5450,5450,YOONJAE,태균이형
5451,5451,Hwang첼,김태균 ㄷㄷ
5452,5452,최효재,태균이혀으
5453,5453,마이티,김태균 한화 ㅋㅋㅋㅋ
5454,5454,wc s,한전드 ㅋㅋㅋㅋ
5455,5455,Euphilia,김태균아냐?
5456,5456,박형우,태균이햄..ㅋㅋ
5457,5457,milkyway,황재균아님?
5458,5458,ghyeranbob ganjang,머균이형왔네
5459,5459,TG KIM,김태ㅡ균ㅋㄱ
5460,5460,9 1,외로운 외침 한화생명~
5461,5461,JwKim,똑딱이형
5462,5462,이상연,잉 ? 김태균
